4.999160164017166785e-01 5.259530348329724880e+00 5.584914753399488951e+00 5.686446297645912473e+00 5.584911226011064933e+00 5.259522711314271959e+00 4.689680572908939027e+00 3.946814269510129147e+00 3.217870171682895464e+00 2.676008296741959391e+00 2.358477135978760852e+00 2.203325758619403274e+00 2.137491762579017074e+00 2.113431230661034110e+00 2.107072175928660585e+00 2.107733538093363279e+00 2.111025085448412053e+00 2.115218700844446964e+00 2.119655538153338181e+00 2.124087309526391021e+00 2.128423691363330317e+00 2.132631392336608034e+00 2.136699948705801599e+00 2.140625849227047350e+00 2.144409352709369276e+00 2.148050982584901902e+00 2.151552281600796146e+00 2.154914279426093149e+00 2.158138547363106508e+00 2.161226128846088113e+00 2.164178469732648047e+00 2.166996551189617204e+00 2.169681683675595885e+00 2.172234769803439214e+00 2.174656991154171326e+00 2.176949165712694700e+00 2.179112352967600863e+00 2.181147282917507368e+00 2.183054898434676705e+00 2.184835839384474010e+00 2.186490936366613624e+00 2.188020737663855630e+00 2.189425965091553294e+00 2.190707074325640491e+00 2.191864681236266765e+00 2.192899148119490160e+00 2.193810987234959597e+00 2.194600466857850485e+00 2.195267997570177432e+00 2.195813753032098692e+00 2.196238043754256797e+00 2.196540948170995655e+00 2.196722678058737444e+00 2.196783215948707291e+00 2.196722675997450303e+00 2.196540944047565169e+00 2.196238037567100232e+00 2.195813744778639443e+00 2.195267987247251362e+00 2.194600454461156591e+00 2.193810972759747457e+00 2.192899131559723269e+00 2.191864662585607082e+00 2.190707053576300023e+00 2.189425942235605937e+00 2.188020712691735703e+00 2.186490909268808291e+00 2.184835810149611035e+00 2.183054867051657411e+00 2.181147249373116992e+00 2.179112317249155772e+00 2.176949127805092754e+00 2.174656951043152375e+00 2.172234727471956450e+00 2.169681639107828630e+00 2.166996504366504261e+00 2.164178420636838851e+00 2.161226077456429806e+00 2.158138493660790136e+00 2.154914223387846661e+00 2.151552223206646630e+00 2.148050921809948832e+00 2.144409289534283669e+00 2.140625783629797940e+00 2.136699880680556607e+00 2.132631321898608157e+00 2.128423618614448287e+00 2.124087234774055144e+00 2.119655462296879289e+00 2.115218626337110663e+00 2.111025018922251917e+00 2.107733497090135799e+00 2.107072205907321472e+00 2.113431445441614986e+00 2.137492431782213043e+00 2.203327463039845835e+00 2.358480928212821848e+00 2.676015516995882582e+00 3.217881306831536836e+00 3.946827409125733155e+00 4.689692140959961897e+00
4.989160164017166776e-01 5.262315496867349118e+00 5.581750920534459759e+00 5.680984556610675362e+00 5.581723465030466791e+00 5.262255691767083299e+00 4.698849666910688505e+00 3.958394922365563673e+00 3.226000786244218599e+00 2.677969050981547028e+00 2.355370156663114223e+00 2.197332392502721277e+00 2.130177395171186649e+00 2.105598763817714048e+00 2.099068212341817841e+00 2.099692965955748392e+00 2.102996831259791755e+00 2.107219141176971178e+00 2.111689540078834693e+00 2.116155634138477293e+00 2.120525850964470660e+00 2.124766390569684749e+00 2.128866734694187191e+00 2.132823274963329574e+00 2.136636330736636502e+00 2.140306377578098829e+00 2.143835020713460437e+00 2.147223252340667798e+00 2.150472699262398812e+00 2.153584372874041808e+00 2.156559768284070699e+00 2.159399838542874761e+00 2.162105938256739801e+00 2.164678944862967747e+00 2.167120079884511163e+00 2.169430138324326851e+00 2.171610216096741652e+00 2.173661021829654594e+00 2.175583531846104091e+00 2.177378365790784365e+00 2.179046385172990430e+00 2.180588118832801126e+00 2.182004317308517738e+00 2.183295417305000985e+00 2.184462061524324206e+00 2.185504593505117832e+00 2.186423550699556628e+00 2.187219182616539470e+00 2.187891923610172817e+00 2.188441928368514144e+00 2.188869529949031278e+00 2.189174787428772806e+00 2.189357934084265711e+00 2.189418932535901252e+00 2.189357917561629119e+00 2.189174754376660204e+00 2.188869480354680874e+00 2.188441862211393030e+00 2.187891840864751192e+00 2.187219083248540308e+00 2.186423434670663912e+00 2.185504460767218937e+00 2.184461912026300467e+00 2.183295250984779390e+00 2.182004134102156101e+00 2.180587918664094182e+00 2.179046167965145386e+00 2.177378131453250543e+00 2.175583280289225208e+00 2.173660752948268993e+00 2.171609929788323345e+00 2.169429834468774576e+00 2.167119758366454985e+00 2.164678605546958678e+00 2.162105581014629241e+00 2.159399463223381943e+00 2.156559374746422009e+00 2.153583960950602449e+00 2.150472268800220466e+00 2.147222803155685256e+00 2.143834552642711166e+00 2.140305890425210134e+00 2.136635824342797640e+00 2.132822749156200182e+00 2.128866189421634747e+00 2.124765825960184262e+00 2.120525267829514782e+00 2.116155034962326376e+00 2.111688932102115501e+00 2.107218544226038048e+00 2.102996298955747800e+00 2.099692640380694808e+00 2.099068461991238976e+00 2.105600511996904789e+00 2.130182828570903908e+00 2.197346214528524744e+00 2.355400853930881944e+00 2.678027297959743258e+00 3.226090109606056355e+00 3.958499520976791253e+00 4.698940977716651979e+00
4.979160164017166768e-01 5.265177672651819130e+00 5.578330939241052278e+00 5.675162253924820099e+00 5.578305952622244490e+00 5.265122892986932257e+00 4.708664804846963925e+00 3.971008505628320862e+00 3.235141644343395573e+00 2.680583348939071353e+00 2.352534845298985822e+00 2.191364289569060375e+00 2.122766151616074293e+00 2.097617921203060121e+00 2.090896806710734523e+00 2.091479170219166850e+00 2.094794636580818548e+00 2.099046755234113881e+00 2.103552447025934580e+00 2.108054770327456584e+00 2.112460747887897838e+00 2.116736014413033384e+00 2.120869980026425683e+00 2.124858931217245228e+00 2.128703248106387225e+00 2.132403356329832356e+00 2.135960925826831058e+00 2.139376910023693679e+00 2.142652993571939835e+00 2.145790154675394579e+00 2.148789939913235081e+00 2.151653273141033385e+00 2.154381555178864094e+00 2.156975637268603307e+00 2.159436782794246668e+00 2.161765762803856905e+00 2.163963711421791114e+00 2.166031314967556742e+00 2.167969584877181166e+00 2.169779119660997679e+00 2.171460813290128744e+00 2.173015174261728966e+00 2.174442983290453935e+00 2.175744657213639854e+00 2.176920866929972220e+00 2.177971936319170965e+00 2.178898429311089124e+00 2.179700575733735768e+00 2.180378834927337195e+00 2.180933341672569803e+00 2.181364452724404490e+00 2.181672206839516903e+00 2.181856859889157452e+00 2.181918353585169612e+00 2.181856844372414894e+00 2.181672175799651114e+00 2.181364406149349566e+00 2.180933279543164627e+00 2.180378757219444630e+00 2.179700482415365848e+00 2.178898320346013051e+00 2.177971811662497981e+00 2.176920726533352557e+00 2.175744501019175381e+00 2.174442811237638828e+00 2.173014986279512950e+00 2.171460609305812639e+00 2.169778899590198318e+00 2.167969348634966931e+00 2.166031062455986422e+00 2.163963442543666460e+00 2.161765477447408657e+00 2.159436480849985074e+00 2.156975318610603765e+00 2.154381219685346682e+00 2.151652920671536240e+00 2.148789570333738741e+00 2.145789767830517558e+00 2.142652589315714007e+00 2.139376488185903202e+00 2.135960486251383905e+00 2.132402898835757288e+00 2.128702772540433497e+00 2.124858437422146196e+00 2.120869467947636977e+00 2.116735484178198679e+00 2.112460200254335341e+00 2.108054207650546186e+00 2.103551876141378951e+00 2.099046194935059617e+00 2.094794137710979332e+00 2.091478867748797654e+00 2.090897050956433745e+00 2.097619590519436361e+00 2.122771325562159639e+00 2.191377433530367735e+00 2.352563977247760008e+00 2.680638419407137096e+00 3.235225583013691342e+00 3.971105997165894408e+00 4.708749149068441220e+00
4.969160164017166759e-01 5.268105317822992184e+00 5.574610888871231573e+00 5.668930341011360063e+00 5.574633449603373592e+00 5.268155121682985609e+00 4.719237273547458145e+00 3.984833583823355951e+00 3.245475881864596790e+00 2.683977813195716600e+00 2.350030445788148015e+00 2.185434854504591407e+00 2.115247969730015942e+00 2.089468500480677449e+00 2.082533887204015333e+00 2.083066821165743043e+00 2.086392919823305991e+00 2.090676079632118878e+00 2.095219040114140618e+00 2.099759783311118788e+00 2.104203738029802206e+00 2.108515906992203703e+00 2.112685606853998532e+00 2.116709010465275931e+00 2.120586557888981982e+00 2.124318623279175977e+00 2.127906943069504120e+00 2.131352431129401204e+00 2.134656832002865379e+00 2.137821089987694378e+00 2.140846805120061536e+00 2.143734871354409321e+00 2.146486737602201433e+00 2.149103228211208805e+00 2.151585650187694210e+00 2.153934749933564152e+00 2.156151701430713441e+00 2.158237168002853146e+00 2.160192197738867392e+00 2.162017367325752115e+00 2.163713604635915111e+00 2.165281397126891605e+00 2.166721557036204171e+00 2.168034480622957005e+00 2.169220868243289857e+00 2.170281023387130137e+00 2.171215537644105797e+00 2.172024620404339856e+00 2.172708757104049759e+00 2.173268061827710262e+00 2.173702916071593716e+00 2.174013337445831695e+00 2.174199605399973478e+00 2.174261639868363183e+00 2.174199619891744373e+00 2.174013366435291861e+00 2.173702959570097182e+00 2.173268119853025038e+00 2.172708829678892783e+00 2.172024707558369627e+00 2.171215639411423481e+00 2.170281139809345561e+00 2.169220999365926161e+00 2.168034626499665052e+00 2.166721717723975260e+00 2.165281572691536205e+00 2.163713795145946417e+00 2.162017572859286307e+00 2.160192418376001733e+00 2.158237403834188939e+00 2.156151952547999073e+00 2.153935016440099215e+00 2.151585932186948824e+00 2.149103525819429983e+00 2.146487050934648533e+00 2.143735200540553887e+00 2.140847150286996570e+00 2.137821451278361984e+00 2.134657209556060309e+00 2.131352825101299864e+00 2.127907353609109542e+00 2.124319050551853216e+00 2.120587002042170877e+00 2.116709471640966900e+00 2.112686085108888445e+00 2.108516402199453577e+00 2.104204249486518297e+00 2.099760308792828933e+00 2.095219573196653418e+00 2.090676602577801635e+00 2.086393384632622805e+00 2.083067100178636277e+00 2.082533648838930773e+00 2.089466912830106882e+00 2.115243064087468650e+00 2.185422411732930392e+00 2.350002930939285140e+00 2.683926013287867729e+00 3.245397449404187729e+00 3.984743286175445487e+00 4.719159900124799023e+00
4.959160164017166750e-01 5.271260035546672107e+00 5.570614533166854621e+00 5.662226454095330652e+00 5.570594200074499902e+00 5.271214814484081579e+00 4.730432318410383807e+00 3.999773132676143206e+00 3.256954178759909002e+00 2.688127014722997643e+00 2.347833137567622241e+00 2.179516004721707478e+00 2.107591882142751949e+00 2.081118488898436869e+00 2.073947335391427060e+00 2.074424046994504778e+00 2.077760152658659987e+00 2.082075945131300898e+00 2.086658498668856776e+00 2.091240188149333434e+00 2.095724657557375359e+00 2.100076213267960679e+00 2.104284055884623417e+00 2.108344237632627127e+00 2.112257256947679185e+00 2.116023435983294565e+00 2.119644578807656998e+00 2.123121559746050657e+00 2.126456184758704460e+00 2.129649364176645854e+00 2.132702753053693279e+00 2.135617215289090876e+00 2.138394249406266212e+00 2.141034652636018887e+00 2.143539777060675444e+00 2.145910344160882666e+00 2.148147569152062175e+00 2.150252092043146490e+00 2.152224998870144290e+00 2.154066844137218162e+00 2.155778590830394581e+00 2.157360704968077858e+00 2.158814031442807035e+00 2.160138945494805895e+00 2.161336177992426943e+00 2.162406011551968099e+00 2.163349066403502885e+00 2.164165530969657691e+00 2.164855917692742882e+00 2.165420319382751035e+00 2.165859143120372199e+00 2.166172384739133872e+00 2.166360348046580064e+00 2.166422930514464440e+00 2.166360334499202178e+00 2.166172357638889601e+00 2.165859102456561214e+00 2.165420265138898070e+00 2.164855849847432179e+00 2.164165449495394800e+00 2.163348971268127752e+00 2.162405902716918682e+00 2.161336055414755375e+00 2.160138809124807491e+00 2.158813881226693265e+00 2.157360540844905916e+00 2.155778412735464222e+00 2.154066651998237436e+00 2.152224792611412862e+00 2.150251871580888707e+00 2.148147334399478137e+00 2.145910095022556252e+00 2.143539513438591726e+00 2.141034374422944087e+00 2.138393956492839809e+00 2.135616907556088684e+00 2.132702430380265746e+00 2.129649026431462477e+00 2.126455831809409336e+00 2.123121191449600875e+00 2.119644195021364030e+00 2.116023036556428760e+00 2.112256841737889967e+00 2.108343806512368079e+00 2.104283608794967897e+00 2.100075750335756108e+00 2.095724179435720647e+00 2.091239696944878990e+00 2.086658000431822479e+00 2.082075456642913380e+00 2.077759719336895738e+00 2.074423789866574719e+00 2.073947569023998128e+00 2.081120002966021509e+00 2.107596544293405927e+00 2.179527808569841962e+00 2.347859172360746260e+00 2.688175805611179747e+00 3.257027522628464400e+00 3.999856771726812088e+00 4.730503250643753432e+00
4.949160164017166741e-01 5.274510438777310739e+00 5.566217973124480523e+00 5.654969295448359468e+00 5.566197297465545368e+00 5.274464084384597129e+00 4.742604324944332816e+00 4.016319292030820165e+00 3.270050416317394681e+00 2.693354067201751523e+00 2.346101325068611132e+00 2.173656605897719807e+00 2.099790850210637494e+00 2.072536496279178131e+00 2.065096269217494118e+00 2.065506700706314813e+00 2.068851348968922199e+00 2.073201432300751268e+00 2.077826288889794704e+00 2.082451942921879073e+00 2.086979981709640608e+00 2.091373924999500478e+00 2.095622823102379684e+00 2.099722598770332294e+00 2.103673804857872032e+00 2.107476711886642207e+00 2.111133191708523427e+00 2.114644080144823413e+00 2.118011245427899425e+00 2.121235564761809300e+00 2.124318749252404270e+00 2.127261633368240368e+00 2.130065766327224441e+00 2.132731918703037355e+00 2.135261488730625157e+00 2.137655173301991951e+00 2.139914229907760923e+00 2.142039275471063320e+00 2.144031434965190108e+00 2.145891240851411919e+00 2.147619692158374782e+00 2.149217233525289039e+00 2.150684743362113238e+00 2.152022575875670807e+00 2.153231493239429195e+00 2.154311757110409342e+00 2.155264017081185646e+00 2.156088440451997545e+00 2.156785567322071273e+00 2.157355469003698012e+00 2.157798578741742634e+00 2.158114870301873101e+00 2.158304672358776877e+00 2.158367859562200675e+00 2.158304658023335598e+00 2.158114841625236036e+00 2.157798535712480259e+00 2.157355411604538364e+00 2.156785495530133989e+00 2.156088354238464788e+00 2.155263916411688907e+00 2.154311641944543165e+00 2.153231363531282305e+00 2.152022431573183514e+00 2.150684584407753341e+00 2.149217059855266232e+00 2.147619503703436905e+00 2.145891037535943457e+00 2.144031216708099041e+00 2.142039042184803233e+00 2.139913981499250717e+00 2.137654909671641068e+00 2.135261209773180013e+00 2.132731624306749119e+00 2.130065456374445443e+00 2.127261307734972018e+00 2.124318407808336140e+00 2.121235207370713916e+00 2.118010871946616192e+00 2.114643690425507483e+00 2.111132785596150363e+00 2.107476289226311472e+00 2.103673365493607950e+00 2.099722142573384520e+00 2.095622350003520040e+00 2.091373435143069948e+00 2.086979475782813065e+00 2.082451423187683393e+00 2.077825761807301941e+00 2.073200915871598937e+00 2.068850891916665713e+00 2.065506433122542784e+00 2.065096529441137641e+00 2.072538134087475559e+00 2.099795873838480542e+00 2.173669298437285846e+00 2.346129238018294316e+00 2.693406112717205758e+00 3.270128032100433124e+00 4.016406890180420852e+00 4.742677791948164412e+00
4.939160164017166732e-01 5.277876762370525832e+00 5.561346617210074506e+00 5.647052259524642182e+00 5.561366214430369936e+00 5.277921088134839067e+00 4.755918625929993482e+00 4.034772869950035812e+00 3.285092402867721972e+00 2.699892821906996421e+00 2.344943851616115627e+00 2.167876954169006609e+00 2.091819023747680362e+00 2.063676612237172581e+00 2.055927145913670984e+00 2.056258804280451269e+00 2.059610094238316869e+00 2.063996422731755320e+00 2.068666834812736610e+00 2.073340090012088854e+00 2.077915380986206095e+00 2.082355332032245876e+00 2.086648798776548741e+00 2.090791565594527945e+00 2.094784233064760581e+00 2.098627022172689927e+00 2.102321871191997094e+00 2.105869580106262351e+00 2.109272079143897916e+00 2.112530214611789248e+00 2.115645753778618410e+00 2.118619503502383150e+00 2.121453063996108224e+00 2.124147180681374980e+00 2.126703298342239812e+00 2.129122090541969214e+00 2.131404857482271265e+00 2.133552194062585450e+00 2.135565264632133253e+00 2.137444580505867719e+00 2.139191177171830827e+00 2.140805478643615700e+00 2.142288397226468355e+00 2.143640266720532761e+00 2.144861880931262288e+00 2.145953481068131108e+00 2.146915746353252441e+00 2.147748823370165816e+00 2.148453280075513394e+00 2.149029166590493034e+00 2.149476942452784645e+00 2.149796559573324828e+00 2.149988371546244892e+00 2.150052230323630909e+00 2.149988385743368369e+00 2.149796587973210826e+00 2.149476985066874235e+00 2.149029223435710012e+00 2.148453351174762105e+00 2.147748908751677011e+00 2.146915846051439036e+00 2.145953595122563229e+00 2.144862009387928925e+00 2.143640409630389598e+00 2.142288554647177268e+00 2.140805650637575663e+00 2.139191363808498725e+00 2.137444781859146214e+00 2.135565480783431447e+00 2.133552425097375416e+00 2.131405103494109721e+00 2.129122351627951382e+00 2.126703574608318270e+00 2.124147472236305845e+00 2.121453370958549911e+00 2.118619825992730021e+00 2.115646091928631733e+00 2.112530568553331101e+00 2.109272449022204121e+00 2.105869966063834919e+00 2.102322273386841189e+00 2.098627440753101148e+00 2.094784668191103982e+00 2.090792017387372415e+00 2.086649267311902367e+00 2.082355817155622901e+00 2.077915882020463734e+00 2.073340604676596755e+00 2.068667356642683419e+00 2.063996933617839424e+00 2.059610545166995266e+00 2.056259064122504032e+00 2.055926873433890023e+00 2.063674950031606059e+00 2.091813947561282916e+00 2.167864159805968249e+00 2.344915808950981173e+00 2.699840832629891274e+00 3.285015553648794384e+00 4.034687118904665581e+00 4.755847576449396819e+00
4.929160164017166723e-01 5.281478038406525854e+00 5.555935881938905752e+00 5.638326239232778647e+00 5.555954063827031497e+00 5.281519566975672042e+00 4.770456538036377481e+00 4.055370763113585575e+00 3.302373137786988710e+00 2.707958884533389732e+00 2.344452882683600414e+00 2.162177503568808223e+00 2.083628354417448758e+00 2.054469765293348793e+00 2.046363070368895087e+00 2.046601148035479323e+00 2.049956961920676335e+00 2.054382029849637359e+00 2.059102034208831977e+00 2.063827380662159872e+00 2.068454460364185010e+00 2.072944876073664400e+00 2.077287233283672929e+00 2.081477170213236860e+00 2.085515324977375684e+00 2.089401873756746131e+00 2.093138817729288004e+00 2.096726926077914221e+00 2.100168189072461722e+00 2.103463426377425893e+00 2.106614460141959189e+00 2.109622073183022639e+00 2.112487915816086748e+00 2.115212711351543984e+00 2.117797950471242530e+00 2.120244286037455517e+00 2.122553060458233887e+00 2.124724848904490315e+00 2.126760854678397372e+00 2.128661569968421041e+00 2.130428066334785431e+00 2.132060748951755347e+00 2.133560563634737228e+00 2.134927825361331077e+00 2.136163359160521136e+00 2.137267387200463720e+00 2.138240617881214778e+00 2.139083178317231049e+00 2.139795663811826731e+00 2.140378104399942583e+00 2.140830985328708636e+00 2.141154237629848467e+00 2.141348239149085231e+00 2.141412819998960604e+00 2.141348252980723288e+00 2.141154265298550019e+00 2.140831026845756213e+00 2.140378159781624046e+00 2.139795733080726681e+00 2.139083261500513089e+00 2.138240715012817983e+00 2.137267498318448311e+00 2.136163484310265925e+00 2.134927964591820437e+00 2.133560717002900287e+00 2.132060916517531712e+00 2.130428248166805538e+00 2.128661766137605049e+00 2.126761065265267536e+00 2.124725073990967772e+00 2.122553300136974741e+00 2.120244540401372557e+00 2.117798219625435241e+00 2.115212995399871065e+00 2.112488214876500070e+00 2.109622387370186480e+00 2.106614789587197389e+00 2.103463771205875243e+00 2.100168549429384246e+00 2.096727302097874279e+00 2.093139209571095893e+00 2.089402281559309404e+00 2.085515748903310929e+00 2.081477610372401976e+00 2.077287689758014366e+00 2.072945348699747559e+00 2.068454948484790723e+00 2.063827882009848569e+00 2.059102542404009917e+00 2.054382526926432195e+00 2.049957399258341528e+00 2.046601395289734615e+00 2.046362788169852731e+00 2.054468100677087072e+00 2.083623296145989734e+00 2.162164790428765304e+00 2.344425126149481731e+00 2.707907760033146705e+00 3.302298314561435522e+00 4.055288322128146383e+00 4.770389139359658692e+00
4.919160164017166714e-01 5.285304341665878702e+00 5.549811077456910269e+00 5.628574854855205700e+00 5.549827987165547150e+00 5.285343392214600478e+00 4.786622324779045812e+00 4.078801274443611291e+00 3.322628624113811213e+00 2.718078370599429139e+00 2.344878812869063633e+00 2.156612635723341498e+00 2.075170508130935065e+00 2.044822689428911211e+00 2.036293527850523866e+00 2.036417598095157100e+00 2.039774694157198809e+00 2.044241528199703062e+00 2.049016257042466371e+00 2.053799457504369652e+00 2.058484162685821683e+00 2.063030785081105378e+00 2.067427601519723268e+00 2.071670095920097321e+00 2.075758927484276484e+00 2.079694236166746091e+00 2.083478079034476238e+00 2.087111203193316111e+00 2.090595654337798592e+00 2.093932232928210180e+00 2.097122812508109835e+00 2.100168158183208789e+00 2.103069967589953571e+00 2.105828947398135309e+00 2.108446631876357724e+00 2.110923657982794133e+00 2.113261408336707170e+00 2.115460442635975546e+00 2.117522001347809546e+00 2.119446561344450863e+00 2.121235228598300271e+00 2.122888392881175701e+00 2.124407031926916378e+00 2.125791445009290292e+00 2.127042486811136612e+00 2.128160363303472469e+00 2.129145810479717404e+00 2.129998938590383695e+00 2.130720368655408148e+00 2.131310113019356578e+00 2.131768680937062843e+00 2.132095984773493935e+00 2.132292424829088429e+00 2.132357811429129502e+00 2.132292438424349346e+00 2.132096011969278671e+00 2.131768721744601081e+00 2.131310167454440574e+00 2.130720436740529244e+00 2.129999020351867944e+00 2.129145905951379092e+00 2.128160472522182101e+00 2.127042609822126007e+00 2.125791581859981960e+00 2.124407182674093786e+00 2.122888557582817359e+00 2.121235407322918043e+00 2.119446754160567270e+00 2.117522208335895328e+00 2.115460663875069702e+00 2.113261643919533750e+00 2.110923907998833116e+00 2.108446896430975936e+00 2.105829226591113379e+00 2.103070261539803809e+00 2.100168466999749128e+00 2.097123136323664649e+00 2.093932571862129333e+00 2.090596008536984129e+00 2.087111572785363300e+00 2.083478464180799961e+00 2.079694636997787782e+00 2.075759344166795639e+00 2.071670528553720914e+00 2.067428050193345523e+00 2.063031249619485585e+00 2.058484642444061041e+00 2.053799950200339453e+00 2.049016756306246467e+00 2.044242015993486206e+00 2.039775121671898450e+00 2.036417834211926348e+00 2.036293231026088169e+00 2.044821001128759530e+00 2.075165407231597925e+00 2.156599858464803621e+00 2.344851043575770788e+00 2.718027606991444411e+00 3.322555167178055768e+00 4.078721483996091912e+00 4.786558061233245454e+00
4.909160164017166705e-01 5.289450437936145555e+00 5.542747602452246625e+00 5.617459382708645421e+00 5.542730445199854472e+00 5.289410309379750430e+00 4.804864631547836495e+00 4.105919146620373716e+00 3.346815057015409156e+00 2.730946981188140388e+00 2.346546883804021544e+00 2.151237282764139280e+00 2.066357294098247532e+00 2.034584462423136841e+00 2.025543650932287054e+00 2.025525657815494984e+00 2.028879457328538027e+00 2.033392054342594069e+00 2.038228384328768961e+00 2.043077183588033030e+00 2.047827361556333159e+00 2.052437914299782395e+00 2.056896678679642765e+00 2.061198976947127726e+00 2.065345463458107655e+00 2.069336256841999511e+00 2.073173457458557412e+00 2.076857804999161505e+00 2.080391391633633624e+00 2.083775011189665793e+00 2.087010581498702777e+00 2.090098860749634024e+00 2.093041587995057462e+00 2.095839462675659792e+00 2.098494057577062311e+00 2.101006002076920787e+00 2.103376714523116586e+00 2.105606746589685496e+00 2.107697371835554723e+00 2.109649058549197598e+00 2.111462943319057928e+00 2.113139406649840346e+00 2.114679454573788142e+00 2.116083376292330787e+00 2.117352052618627134e+00 2.118485678528962080e+00 2.119485014118457133e+00 2.120350157608642316e+00 2.121081752222129246e+00 2.121679797132981271e+00 2.122144822020515686e+00 2.122476724833676442e+00 2.122675924632796196e+00 2.122742215979245284e+00 2.122675909927147053e+00 2.122476695416771530e+00 2.122144777880032862e+00 2.121679738252102876e+00 2.121081678576169249e+00 2.120350069169576468e+00 2.119484910849158243e+00 2.118485560390198419e+00 2.117351919560713558e+00 2.116083228264846294e+00 2.114679291514314219e+00 2.113139228496792921e+00 2.111462749997055521e+00 2.109648849985547248e+00 2.107697147941615334e+00 2.105606507281748030e+00 2.103376459698889533e+00 2.101005731641839347e+00 2.098493771414675635e+00 2.095839160680805779e+00 2.093041270036452239e+00 2.090098526711951621e+00 2.087010231234930568e+00 2.083774644575075552e+00 2.080391008504390626e+00 2.076857405222831243e+00 2.073173040854202398e+00 2.069335823275799680e+00 2.065345012741494735e+00 2.061198508982381661e+00 2.056896193361048564e+00 2.052437411835074332e+00 2.047826842644417500e+00 2.043076650767532865e+00 2.038227844627077179e+00 2.033391527771418517e+00 2.028878998032336511e+00 2.025525411544148557e+00 2.025543997487065706e+00 2.034586356407229957e+00 2.066362978132612493e+00 2.151251462901578204e+00 2.346577533101952717e+00 2.731002511478871408e+00 3.346894355626497397e+00 4.106003882333605581e+00 4.804931724449635233e+00
